INPUT 1,INPUT 2,INPUT 3,INPUT 4,INPUT 5,INPUT 6,INPUT 7,INPUT 8,OUTPUT 1
0.51782775,2.7089028,-2.1684587,-0.8881675,3.7896574,-1.1005001,-0.5570437,-0.00048495084,4.0
-2.7303274,-0.3465051,-0.666132,0.57279086,-2.2439804,-1.6379749,-0.19864826,-0.8864048,1.0
-0.36624992,3.6741498,-1.70754,-0.19394663,1.9326854,-1.1710063,-0.9097113,-0.30358812,9.0
-0.2723031,-1.109216,-1.2227153,-1.7036464,-0.80103016,-1.7932967,-2.1735241,0.052189514,5.0
-1.5395496,2.5473478,-2.349806,-0.56616235,-0.8775993,0.40328193,0.8798885,1.5984633,7.0
-2.1093264,1.0408351,-2.6485388,-0.38448772,-0.08265139,0.03311336,1.779447,0.5144947,7.0
-1.076453,-4.026914,0.20147985,0.83698493,1.3998228,1.7538792,0.89409554,-0.123661876,2.0
-1.7449379,-2.2498384,-0.0058301836,-0.3855213,1.1092962,-1.906518,1.2650707,-0.17690867,8.0
2.26307,-0.7509637,1.7705121,4.170701,2.4244378,0.72843564,1.174267,2.1700406,2.0
2.348917,0.055069506,-1.0710326,2.108899,-2.3671885,-0.4956464,1.0655284,-0.35723805,6.0
0.021715652,0.50836897,0.79635274,-1.3103421,0.022100696,0.5930625,-1.7691345,-2.695108,8.0
-2.1696594,-1.2825661,1.7894247,-1.7684368,-2.3525205,0.34508508,0.5103002,-0.11108118,5.0
-1.5603788,2.9049435,-1.9899689,-0.23494124,-1.0239682,0.14411354,0.30097377,2.817968,7.0
-2.7487197,2.0476708,-1.1905818,-1.1972811,-1.0017883,0.7427172,2.5093067,0.14872827,7.0
-1.8923118,0.37588996,-2.5808506,0.06005925,-0.10606692,-1.4753388,-0.064458966,-0.46653235,9.0
-3.2844071,-1.5868295,-0.16401269,0.08394981,-0.77204335,-1.691217,2.1577294,-1.1210818,1.0
2.716175,-2.144095,-0.39473563,-1.3469188,2.592953,-1.5713859,-0.009840488,-0.32353485,8.0
-3.6617854,-1.0095177,-0.076573916,-0.2172622,-0.6240254,-1.4725748,1.9724815,-0.59101427,1.0
2.3317595,-1.2528403,-2.1903334,0.7025018,0.16418505,0.4723817,-1.6509858,-0.17323378,8.0
1.7694957,0.12183052,-0.7005024,1.3642406,-3.8069391,1.0176116,1.1310118,-0.11370656,0.0
-0.2591736,-2.1832716,-3.2441676,-1.4433513,-0.29306614,-1.1443703,-0.15676808,0.3652613,3.0
4.928338,0.24685663,-1.6982243,0.3700298,-0.33914173,-0.46628952,1.3820097,0.16398518,0.0
-3.446025,-0.6449345,-0.6336471,0.09328829,-2.05854,-1.5243107,0.8549784,-0.77730644,1.0
-0.022758782,3.4630814,-0.8067062,-0.63965285,1.55372,1.730613,0.15170652,-1.6672556,9.0
0.3556816,2.1498888,-3.3559961,2.0373886,2.0769258,1.9964225,0.1885454,0.5523049,9.0
1.0557296,4.258799,-0.9345002,1.4705698,1.7399036,-0.12240264,-1.9314849,-0.19096893,4.0
-3.7820897,-2.290531,0.39752164,0.2194416,-1.2942249,-0.5468155,1.6092963,-1.1038868,1.0
0.49515456,0.5737213,-1.0263631,-1.6117096,2.9451246,-0.1994395,2.9847395,-0.680435,8.0
0.67333436,-1.0554023,0.44107503,2.2758007,1.9091389,2.9446197,1.7593007,1.34641,2.0
-3.4680593,-0.6546267,-0.54036444,0.67960346,-2.3733916,-1.2233148,0.5919346,-0.42433715,1.0
-0.730764,-3.7563534,0.22304843,1.2644238,1.7964485,1.38171,-0.32658875,0.26552063,2.0
-0.17414811,3.3241844,1.557717,-1.0456336,1.5418742,-0.68966687,-0.33379543,-1.1492195,9.0
-2.4452417,0.11591834,-0.49821833,-0.6207154,0.26390928,0.43649757,2.3112888,-0.75236475,7.0
-2.1902246,0.6856967,0.4564197,-1.0694042,-2.6147475,-0.5829131,-1.4109384,-0.4723447,5.0
0.7137389,2.605077,-1.706894,1.8718314,0.10458112,0.33050948,-0.6422248,-0.20906705,9.0
-0.7909002,-0.99114466,-0.2906673,2.4027345,0.79071915,0.07681537,1.5955341,1.6800022,2.0
-0.6770917,-0.88851595,0.87974316,0.9008884,1.1762083,-2.8205554,0.13006473,-1.029618,6.0
0.99430543,1.3084381,-0.8702777,2.0331879,-1.3200358,0.6931482,-2.49624,0.7189094,4.0
-3.7531874,-2.1237433,0.787236,-0.29119557,-1.408112,-0.20918714,0.79670584,-0.88005334,1.0
-0.0757983,-0.8191255,-3.1190176,1.736758,-0.6393361,-1.3401833,-0.21254018,0.037130266,5.0
0.048897415,0.65891665,-3.0829132,0.96597266,0.89178795,-0.20890072,-0.6880058,-0.27036524,8.0
0.8830158,-4.4347405,-0.48964572,0.8253673,0.08406222,0.42055172,-0.5281167,1.3430392,2.0
0.10170533,3.348573,-1.6029575,0.8513105,1.4348401,-0.20172255,0.5878721,0.034833014,9.0
-1.2280296,-0.23064871,0.26055926,2.7872095,3.3468113,0.1663523,1.6048003,0.14691389,2.0
3.0662062,-0.6257109,-1.6761456,-0.6551233,-1.0851326,-0.54055256,-0.47978354,-2.050395,0.0
-0.136453,1.5340433,-2.548953,0.66348827,0.98873186,-0.33341074,-2.3630977,1.7749426,4.0
6.490925,-1.4589658,0.03408268,-1.0039678,-3.634796,1.5670059,0.8773342,-2.1519907,0.0
2.4833198,-0.8997635,-0.90080947,0.87464446,-4.287725,1.72222,0.93371475,0.24873564,0.0
1.2327622,-2.705696,0.37372023,1.7927555,1.4244062,1.0679702,-0.82539046,0.079805374,2.0
-0.5943789,-2.0798032,-1.301889,-1.704514,1.2740154,0.25464708,-1.397923,0.13789985,8.0
-2.4692233,-0.99061865,0.97609675,1.1263433,-0.8110212,-1.6638771,-0.5239539,-0.34373575,4.0
-0.85677475,1.7882711,-1.0785869,0.6296544,2.2391055,-0.89390033,2.6105862,0.040898383,7.0
-3.4407346,-0.9238873,-0.30324692,0.6191172,-1.6032345,-1.5626619,0.9143761,-1.0045443,1.0
-1.883848,0.8224099,-0.44122124,2.6057234,-0.32678664,0.86758727,0.1321145,0.8515761,2.0
-1.8329586,1.1736425,-1.2016805,-1.0247569,1.055403,-0.2897501,1.2474077,-0.783553,4.0
2.0809073,-1.9745144,-2.6232662,0.87132967,-3.085774,2.140209,-0.49419424,-1.0453687,0.0
-1.2142794,-3.7294617,-0.5198467,1.9357275,0.40054554,0.7030489,0.6575519,0.035106987,2.0
-2.709953,1.4571438,-0.39127728,-0.16715722,0.81856537,0.6915283,0.9409908,-1.1215899,7.0
-0.8614202,3.1800475,-0.05489236,-0.5820835,2.0237813,1.7957681,-0.67701787,-1.0669744,4.0
-0.8022998,-1.9057049,-2.0198603,-0.3573848,-1.6867876,-1.8306401,-0.4311362,0.6389142,3.0
-0.793075,-2.5002115,-3.2244086,0.24851808,-0.18520276,-0.9536812,-0.8378259,0.888424,3.0
8.390626,-0.47309613,-0.3193785,1.5205594,0.40625656,1.5052497,2.8310468,-1.0084476,0.0
5.0101457,0.0772298,1.1313641,0.30196935,0.2399238,-1.1753134,-0.44573748,-0.37672275,0.0
1.0482821,-1.0917237,-2.7009382,-0.2014913,-0.93492,-1.5317237,-0.97380054,-1.1510034,3.0
-3.3316298,-1.0713867,-0.21586286,0.04681153,-1.3383257,-1.9034394,1.462694,-0.8503314,1.0
0.88165987,3.7859428,-0.63515604,0.29148126,1.4843948,1.1858598,0.84860104,-0.43619448,9.0
-1.7342086,-1.15048,1.8365226,-0.0076230466,0.26695016,-2.4197545,-0.25315654,0.532647,6.0
-2.0733223,-0.04734245,1.9339123,0.5742557,-0.74604523,0.27300236,-0.34251812,-0.092386365,5.0
2.960617,-2.3059745,-0.7522274,0.8305306,-0.12896147,-0.43359762,-1.6170522,1.0167665,2.0
1.8169031,-1.7162688,-3.5374026,1.3344002,-0.5912652,0.21010908,-0.8889366,-0.91746897,5.0
-3.3477225,-0.27282822,-0.68713254,-0.7633719,-1.2818643,-0.65953094,1.7384012,-1.0121934,9.0
-2.4305367,-0.6498369,-1.1012173,-0.59318304,0.16159555,2.530477,0.79414254,-1.507268,2.0
-0.8123753,2.4886975,-1.8620112,-0.8779746,0.93186724,-1.2512629,-1.1936144,1.1657187,9.0
-1.6803982,-2.0822,-1.2612479,-1.5265806,-0.51207536,-0.093008265,-0.46323374,1.3463708,3.0
0.8157418,-0.18555337,-1.3661066,1.510015,-1.2588061,-0.8589505,-0.41973954,-0.5325792,0.0
-1.6005459,1.4928746,1.8578916,0.22452968,-0.19299519,-1.0026882,0.30713826,-1.035686,4.0
-0.95597047,-2.211314,1.3654101,2.4370928,-0.40440595,-1.576182,0.36643374,0.35956722,2.0
6.116048,-0.2381931,1.070384,-0.5302247,-2.1093414,-1.3508852,-0.51801294,-1.1421987,0.0
-2.4726503,1.3841732,0.30302224,-0.88605547,-0.08916746,0.73837316,2.565246,-0.5806383,7.0
-3.8011699,-1.260893,0.16282979,0.03927973,-0.9847953,-1.2018347,1.8841453,-0.6628746,1.0
-3.6258812,-0.9687565,-0.06382696,0.13544726,-1.7298954,-1.3413389,1.4223275,-0.57715416,1.0
-1.8336555,-2.8490732,-1.0334642,0.8722162,0.16165136,1.8808365,-0.5880152,-0.2940635,2.0
-4.0011296,-1.2696278,0.001712352,0.23804048,-1.5592978,-0.67230153,1.3071647,-0.66998017,1.0
-0.23321195,-0.5426843,-2.523837,-0.7056568,-0.62486064,0.06374074,-1.8035042,-1.5502133,5.0
-0.5475809,-2.2841947,-2.6249113,-0.77164537,-0.6160436,-0.12686844,-1.6149585,2.1661642,3.0
-1.1242446,-2.591955,-2.6987827,0.5031878,-0.035763785,0.38976753,-0.5524197,0.9535123,3.0
0.1796082,2.5301561,-2.5336635,1.7231814,2.3149786,1.0196159,-0.5164498,0.495988,9.0
-1.0805801,2.3769631,-2.0374172,-0.83871675,-0.90130687,-0.26697236,1.330471,2.4663296,7.0
2.5036063,-1.1803012,-1.8541123,-0.74749947,0.21422094,1.5772264,-1.243212,-0.39245686,8.0
0.6598443,0.08072146,-0.42043766,3.1248848,0.57530236,-1.7756722,-0.46852848,-2.00214,6.0
-0.5406671,-1.7987747,0.9353298,-0.13718238,-0.20686077,-2.617172,1.9193902,2.0667124,5.0
-1.2368467,0.82208455,-1.5419767,2.2353387,-1.0181693,-0.3249962,-1.1912556,1.2438627,6.0
-3.6727326,-1.2246857,-0.066576436,-0.12953992,-1.7692332,-1.3039565,1.4200857,-1.179053,1.0
1.6532521,-3.7061243,-1.9670358,-1.3258266,-1.4101207,-0.9569032,-0.54950094,1.0545594,3.0
-0.3556838,-1.2513844,-2.4363594,0.15841341,0.520673,-0.60052204,-0.48364353,-0.81342906,8.0
-3.7335765,-1.1373088,-0.17398407,-0.5766897,-0.6599689,-1.4209484,2.1268373,-0.8285513,1.0
1.371822,-0.43724927,0.7158253,-2.3523037,0.90344465,-1.6883546,0.07758212,1.5614275,0.0
1.0142568,-0.00060144067,-0.21787852,-3.487801,0.8621958,-1.1797385,-0.7851636,-1.6984313,5.0
-3.6559174,-2.1996846,0.98985434,0.5068067,-1.6189346,-0.33920106,1.1931628,-0.8062856,1.0
-1.7577398,1.5515642,-2.8963923,0.41130242,0.7586848,1.1315625,0.03203255,0.61075693,3.0
-2.4013028,-0.107337356,-1.1653447,-0.0818336,-0.45809582,-2.2873368,1.2629324,0.024976756,1.0
2.0994737,-1.2257048,-3.5474036,-1.2069795,1.5694073,-0.8638491,-1.0982412,-1.8495872,5.0
2.888039,-1.9892609,-2.8949876,0.39091486,-2.6803622,1.0580161,1.212728,-0.15148853,5.0
4.1255603,0.73460627,1.9461278,2.651639,3.374564,-0.36485684,2.2670398,-1.2987839,6.0
-2.806291,-1.4881213,0.49265707,1.0954232,-0.53154385,2.169903,-2.6107059,0.004452318,1.0
-1.1201087,-1.7332804,2.4446778,-1.4475728,0.8624966,-0.15312493,-0.3239364,-1.7730318,8.0
2.071118,-0.17851162,-1.5494506,-3.6581225,0.35963666,-2.237548,-2.037451,-0.39845708,5.0
-3.2765534,-0.5265675,-0.6435079,0.4789441,-2.8080652,-0.9193884,0.18358797,-0.35263464,1.0
-2.1645036,0.7651656,-1.9543971,0.28630018,-1.6914238,-0.2559253,-0.94680864,1.7775452,7.0
-0.14171536,2.8049753,-1.6051074,-1.0499207,1.9895216,0.53604555,-0.4190508,-1.2460557,9.0
0.69376063,1.8311563,-1.0675715,3.4098098,-1.6846933,0.1380613,-2.2148125,0.1342979,4.0
1.254265,1.10497,-0.7142159,3.760098,2.0218134,-0.9918463,0.039844126,-0.62526345,6.0
-0.548657,0.7706129,-2.0065217,-0.45105922,-0.070857555,1.8418334,1.0596423,1.5985465,2.0
-2.037789,-2.7751493,0.088457644,2.5209613,-1.2513801,-0.6782069,1.3021934,-0.13684286,2.0
1.0345073,0.6446966,-2.6781201,-1.2165091,-0.3850157,0.6782248,-2.0515313,-2.280738,5.0
1.9094224,-0.47195536,0.30217636,-1.0187166,-0.7942816,-1.9953611,-1.7319847,-0.24106082,0.0
-0.48878455,-0.08626217,1.2101183,1.9472696,-0.09133,-0.7949746,0.51450026,-0.10390775,6.0
0.20270213,-1.0846604,-3.3480785,0.55943835,-0.8842017,0.07587546,-1.4611746,-0.22108866,5.0
-0.26696938,-0.6811142,-0.48263583,1.8944356,1.010197,-2.739046,-0.6003342,-0.9584042,6.0
-0.040233314,-1.5861584,-1.3258129,-1.0198143,-0.72001123,-0.04497157,-1.636524,1.8917434,3.0
-1.8843846,2.0311391,-2.8125222,-0.3556326,-0.07439996,0.2603392,0.85500675,1.775133,7.0
-1.2485464,-3.1365838,-0.010866582,2.4669874,0.4512603,-1.1715183,2.037797,0.21937549,2.0
1.3153722,-1.0199538,-2.7640305,1.8228484,-3.2520773,1.7863083,0.54427063,0.06117937,0.0
-0.13353279,-0.9414549,-1.8021867,-0.53063136,1.7446702,1.83498,-0.059867024,-2.226613,8.0
-0.79801,0.35092807,-2.0894375,0.25963968,2.455839,1.051286,-0.35474244,-0.9245302,8.0
0.932449,0.45142707,-0.097786605,-2.3868425,-0.15299493,-1.3374698,-1.8537502,-2.637091,5.0
-2.004366,1.6822777,-0.9504186,-0.8458204,0.9915469,-1.9887176,-1.2924092,0.14870867,4.0
-3.751312,-1.2229656,-0.046286345,0.4419064,-2.305468,-0.5725229,0.82605207,-0.8713766,1.0
-3.8260038,-1.2839143,-0.13482827,0.62321424,-1.990586,-0.96207154,0.7118145,-0.8484301,1.0
1.0773275,3.1501777,-0.8489881,1.014685,0.46314204,-0.61037695,-3.5028572,0.053771034,4.0
1.7707183,-1.565223,-2.2442386,2.5825508,-3.7238464,2.2233753,-0.0012104362,-0.76929843,0.0
-0.63622224,0.8254099,-2.1042502,0.86216116,-1.1345488,-0.25996423,0.6893423,1.8210394,3.0
0.9330484,-1.6514344,-4.0123243,-1.1328862,1.5472009,-2.6988769,0.31000042,0.57674414,3.0
-2.1640432,1.644179,-1.3805114,-0.41102946,-1.3472874,0.71781784,0.72074926,0.6656972,7.0
2.4617171,0.33899167,1.1400661,4.114798,0.07449214,-1.2856866,1.5220187,-2.0449655,6.0
-3.6808114,-1.3335589,-0.2226125,0.7833817,-2.4274845,-0.73070246,0.22330187,-0.6396656,1.0
0.75153244,-1.0137928,0.60025996,0.28337908,0.082436234,-3.5476608,0.010819823,1.0356851,6.0
-2.2547073,-0.13559401,-0.8169818,2.7648153,-0.62882525,0.6366897,1.2061327,0.5841746,2.0
-3.2102664,-2.1016634,0.06549704,0.93552303,-1.0511929,1.4443716,-2.039199,0.12881118,1.0
-1.9176326,2.5202918,-1.9397357,-1.4476097,0.9516804,-0.93999213,1.2007384,-0.45652843,9.0
3.550988,1.2206693,1.4330103,2.9980912,1.6169877,1.6812295,2.4296968,0.82974094,2.0
1.5684023,0.12661532,0.89192605,-1.4710555,1.5063003,0.5002309,-0.3394003,-2.1740878,8.0
-0.31950712,1.0942758,1.2274653,2.4044056,1.2771877,-2.998961,-0.44224972,-0.60531986,6.0
-3.7962623,-1.0687933,0.17180277,0.06701274,-1.9760106,-0.5630823,1.387295,-0.87405133,1.0
-0.66465676,2.567916,0.49287575,-0.39218014,-1.4239917,0.18064544,-0.62004083,-0.51290905,9.0
2.0950143,-2.1929834,-2.312083,-1.4589963,0.9393196,-1.4764184,-0.87041646,-1.0237018,5.0
-1.1058333,-1.8724601,2.300386,2.8401463,2.2419553,1.8643208,0.021106303,0.940704,2.0
0.7357546,-1.7180357,-3.1981573,-0.3228609,-0.42595047,-1.0113037,-1.0072165,-1.1430783,5.0
0.8401318,2.779002,-1.3076944,2.1912894,-0.5767015,-0.018358583,-3.346992,0.34087858,4.0
0.4368973,2.3055983,0.9967051,2.0719876,0.35977912,1.9270281,-2.3615992,2.0691419,4.0
2.9692862,-1.0737665,3.771648,0.79437506,-0.061913148,1.1039647,0.19821951,1.6457655,2.0
-1.2756865,-1.6217258,-2.002431,-0.49512604,1.0248597,0.223494,-0.9622408,-0.64447916,8.0
0.50108105,-2.3127775,-1.7549686,0.4432376,-0.84780073,-0.45975125,0.06939998,1.2393091,3.0
-0.588066,2.2485662,0.03866017,-0.4567327,-0.3812175,1.0135647,0.29115707,-1.7617767,8.0
-0.4694466,-1.9131843,0.29580307,0.60089266,0.6930095,2.2432432,0.351713,-0.4038733,2.0
0.87388813,1.7119274,-2.415542,2.5903215,0.9518583,1.1732544,-1.2458036,1.9842323,4.0
5.1904078,-1.7185284,-2.9138024,0.41677305,1.5181586,-1.3260673,1.3207865,-0.8964181,5.0
4.9253283,-0.19987321,-2.6211739,-1.2210779,-2.0964081,2.1463764,0.37556165,-1.4855487,0.0
1.1358197,-4.0329084,-2.3889585,0.43389022,-0.64425606,-0.51163536,1.5434698,1.9898698,3.0
-3.333373,-0.68185323,-0.0892452,-0.13082382,-1.2037615,-1.6066833,0.90307695,-1.0322025,1.0
-0.95244265,3.2234445,-2.3762496,-0.085656285,-1.1999012,-0.07144171,-0.16864437,2.7928019,7.0
-2.9095676,0.05530572,-0.4754048,-0.96204424,-0.92673004,0.95848256,1.6225357,-1.7934572,7.0
2.5533588,-0.11621696,-3.2678604,-3.948458,1.4986454,-0.3522719,0.075663984,1.4685564,5.0
1.3363178,4.01655,-1.8878515,-2.4401765,-0.9196798,-0.31224555,2.5758955,2.7495008,7.0
-1.6391857,1.4717474,-1.7308314,0.65504146,-0.17378949,-0.6151118,-0.65710056,-0.96848905,9.0
-0.2875711,3.7136393,-1.6679056,-0.6845951,-1.0974997,-0.8749018,0.5205879,1.3855284,7.0
-3.7879198,-1.7864927,0.39485195,0.20230861,-1.2251295,-0.9127124,1.5937694,-1.1144347,1.0
-2.363465,2.6839383,-0.44189295,-1.1463945,0.70952904,-0.3082607,0.78396684,-1.1668015,9.0
0.14727516,-1.0857849,1.5406007,1.6415389,1.3499024,1.7867646,0.096003175,1.5631402,2.0
-3.301659,-0.7661588,-0.50353146,0.56749296,-2.2794898,-1.3750429,0.6552255,-0.5619833,1.0
-1.502552,2.1489105,1.3285367,1.4486127,-2.3671422,0.056048207,-0.67900467,-0.73458135,4.0
1.2500856,-1.9702258,0.746624,0.99860644,-2.3079855,0.45073164,-0.13785526,1.6269855,2.0
-0.8630496,2.7106707,-3.0831475,-0.50479645,1.3879471,0.18757254,-0.4838524,0.12503852,9.0
-0.75959325,-0.8419558,0.18819392,2.1004748,1.2190806,0.68194234,2.7982461,2.2193623,2.0
3.8533242,-1.6015711,-2.816619,2.0438063,-3.1630404,1.152381,-0.29817343,-1.5397896,0.0
-0.043185234,2.0436518,-1.0304016,2.4893107,1.8240578,0.93097264,-1.4093874,0.48786485,4.0
-2.236726,1.0506674,-0.7316866,-1.2539556,0.2734373,-0.30055958,0.39158458,-0.9818175,9.0
-3.344248,-0.6629994,-0.48529112,0.37112013,-2.134163,-1.5296153,0.7116716,-0.84832585,1.0
-0.75579494,1.7380352,1.4691983,0.31908557,1.1655256,0.31699693,-0.48194712,-1.3354552,4.0
-1.2536948,-0.089543134,-2.233482,0.8783299,1.0566065,0.9688354,0.11614089,-0.9098133,8.0
-3.719745,-1.9141268,0.21739608,0.53688854,-1.8705776,-0.49616373,0.6262921,-0.87855387,1.0
-0.9633446,-0.7624107,-1.5931419,1.1097865,0.58610135,1.3087797,-1.4482272,-0.24017125,8.0
-1.1375651,0.9429603,-1.6477516,1.6137756,0.672001,-1.8186865,-1.8314356,-0.2389964,4.0
-0.56190073,1.4948225,0.3475,-1.0451063,-1.0899434,-0.67269206,-1.3507501,-0.4396311,5.0
-1.6457303,1.9345349,-0.9707531,-0.067678034,1.3612151,-0.538598,-0.87120223,-0.43571427,9.0
-1.3317827,0.3538538,0.11882384,-1.8175627,1.6088665,0.48733762,2.562656,-0.3557115,8.0
-0.7293675,0.36311245,0.81028235,-1.5529784,0.8223105,0.5234304,0.5036333,-2.5021157,8.0
2.1071656,-1.6914517,-3.7639935,-3.259625,2.5509253,-0.22719139,1.2630708,0.30771643,3.0
-1.1949878,3.3813124,-1.112499,-1.2094357,-1.5888623,0.4323447,1.7495894,0.90649134,7.0
-0.6189087,-0.77905685,0.51110315,0.10840431,0.32426107,-3.5122645,-0.7634405,0.87414485,6.0
8.220871,-0.46109903,-1.3210957,-1.0124106,-2.1042595,2.3209248,2.7039857,-0.78204644,0.0
3.5045757,-0.1733931,0.9307473,0.20603558,-0.5247991,-1.7946718,-0.40055758,-0.94533455,0.0
1.0097576,-1.7565743,-3.7792306,-1.1823398,1.1569299,-2.7487345,0.33060145,0.78342044,3.0
-0.93870914,-0.20569524,-0.76583576,-0.34736246,-0.7021211,-1.1196957,-1.1548336,0.5240551,0.0
0.4707859,-1.3565714,0.6611755,-0.83536935,0.31033596,2.7428553,-0.90694433,-1.5295136,2.0
1.2644343,0.032150194,0.9590533,2.3048587,-3.731135,1.0612619,0.12256533,1.1098361,6.0
2.5515227,-1.1289504,-0.47262037,1.467539,2.0800972,-2.1042702,0.23534238,-2.6445732,6.0
-1.0502663,0.7224456,3.0553708,-0.69316804,1.7456131,1.4329869,-1.0707825,0.7324132,4.0
-0.011283457,-0.1118007,1.0941658,-3.9363549,2.2650683,-0.04621305,0.2717523,-0.20459543,9.0
3.3977613,-1.2183098,-2.6950123,-1.8631201,0.54845333,-0.6605201,1.3845961,-0.8816692,3.0
1.5190349,-1.7039205,-2.1661263,-3.5801728,1.9258034,-2.6074457,2.292555,0.7972428,3.0
1.5132983,-0.8462483,-1.8183006,-2.7277975,4.410507,0.5281775,0.024181202,1.502352,3.0
-2.1109748,-3.143165,-0.49738473,2.4239688,-0.2849201,0.8184702,0.9883204,0.20756379,2.0
0.17713651,-3.031087,-2.5669718,0.5680704,-1.2620572,2.0751376,-0.39897293,1.3717022,3.0
0.56653154,3.7639189,-1.1110234,1.4906019,-0.4252298,0.6032699,-1.0348686,0.42202553,9.0
-4.0980806,-1.8794401,0.74686474,0.41292053,-0.41591117,0.8169491,1.1813827,-0.46704954,1.0
-1.8666722,-1.5122949,-1.7654996,0.6407614,-1.1221062,1.2366757,0.6048955,-0.725845,2.0
0.19666511,-1.3651283,-0.05864054,-0.7576822,0.34320402,-3.0773575,-1.6741757,0.21759082,6.0
-0.8285576,0.7811246,-0.41361493,-1.1868242,1.4795986,1.1640815,-0.30171013,-2.515777,8.0
3.256026,-0.9123107,-1.9608805,2.1143951,-1.9256096,1.6743462,-0.16838631,-1.583306,0.0
-1.7252157,1.8704339,-0.35828424,-2.0642662,-1.3864213,-1.3172936,-0.8972031,-0.56870383,5.0
1.6091763,2.7057536,-0.88506734,3.769032,1.9132543,0.95052147,1.1491618,-1.6748837,6.0
3.5688078,-0.081938334,-1.484076,4.5592303,3.0729887,-0.63243663,2.0131304,-2.2038512,6.0
3.3729327,1.159613,-0.31492522,4.9134984,0.8607285,-0.52592826,2.5176125,-1.7415283,6.0
-0.86483014,0.42014605,0.6054044,-1.9611019,0.29387993,2.475182,1.6333647,-0.44590855,3.0
1.0173329,0.1799579,-1.3571135,-2.3682933,2.4307382,1.2996495,-0.17215684,-0.3093606,8.0
-0.1991854,-0.97135496,1.3570782,-1.7118219,1.0463055,0.48268974,-1.4578642,-1.5992165,8.0
-1.1807768,-1.0382267,-1.5803154,0.7285778,1.0299637,2.0085878,3.6733546,-0.2373484,2.0
0.12704112,0.8534501,2.561368,-0.56493914,1.9066801,3.4936714,-0.6293149,-0.897537,7.0
1.4228121,0.30615023,-4.284541,-1.1131402,0.997922,0.41601628,-0.739282,-1.9696167,5.0
-0.36001226,-1.8019004,-1.4510298,-1.4205536,1.6408173,0.7470772,-1.7825966,-1.2335888,8.0
-1.6953673,2.4396207,-0.96415776,-0.7046662,-0.5224504,-0.7701127,-0.42322987,0.1990006,9.0
1.3208369,2.2447436,0.14601839,3.6363134,-0.31857926,-0.18831396,1.0608069,0.49501026,6.0
-3.1880684,-0.48041642,-0.52149963,0.66886055,-2.6105344,-1.3112534,-0.00451079,-0.70473444,1.0
1.117162,0.62666273,-0.020732522,-2.4184587,2.8932505,0.98559666,-1.7392423,-0.79847527,8.0
2.6134157,2.5274649,-1.509765,3.564572,0.4024896,2.3296099,-2.2763314,0.6268861,4.0
-3.6729794,-1.5937937,0.3361408,0.21081375,-1.3909267,-1.1283038,1.9437724,-1.1587579,1.0
-0.48996082,-1.9830582,1.6609509,2.337428,0.04532884,1.9407411,-1.0508231,0.73708785,2.0
-0.3636855,-0.82056606,-1.5053972,0.91351366,0.5558537,-1.7298598,-1.1675556,-1.1130583,5.0
-0.01642797,-0.05586122,-4.1427326,0.6716613,0.17924663,0.78238064,-0.9011736,0.82569236,9.0
-3.5672631,-1.8364997,-0.04823762,0.69794905,-1.9210618,0.5941697,-0.7216135,-0.36912337,1.0
-0.3036418,2.627339,-2.9382389,0.17753512,1.3746793,-0.5790844,-1.1372418,0.38316554,9.0
0.118656605,1.575137,-2.9495244,1.131341,-2.042913,-0.28700346,-0.11266875,1.9100823,7.0
-1.6985749,0.17617956,0.7520312,0.545702,-2.7152386,-0.33279473,-1.373888,-0.31222287,5.0
-1.1260238,2.7233481,-1.8562365,1.0378392,0.57795954,-0.18737373,-1.0983868,0.08626368,4.0
3.1850443,-0.58093363,-0.8323709,-0.056337893,-1.4558908,-0.86464345,-0.834915,-0.3748327,0.0
-0.3310423,2.131224,-0.9255774,0.41067338,-0.05939886,0.9221878,-0.020437062,-1.3021936,8.0
-0.03670004,2.7204494,-0.49846205,-0.09734988,0.3354981,-1.3655217,-2.032518,1.1181285,9.0
-2.2635722,2.5681357,-0.86176145,-0.24929687,0.12525183,0.92658573,0.5859348,-0.5632208,9.0
-3.7491786,-1.579683,0.01761508,0.82082933,-2.2036147,-0.023609785,0.086906284,-0.5159352,1.0
0.93315536,1.471978,1.4088135,1.9532204,-3.8937542,-1.0476438,0.19573665,-1.4972924,0.0
0.63627553,-0.05693285,-0.6790365,-1.7338336,0.04606691,-2.137335,-1.6514307,-0.6930792,5.0
0.8913996,-2.7868288,2.730391,0.6713066,0.17868271,0.92685664,-1.3820913,0.11684978,2.0
1.5886002,-4.082899,-3.1823678,-0.44900125,1.5364727,1.2905731,-0.94760585,1.7713505,3.0
-0.526709,3.6466968,-0.36139467,-2.0551312,-0.65648115,1.3737724,2.795957,2.4157908,7.0
4.415692,-0.7362964,3.0419283,-1.2621045,3.7295735,-1.3562427,0.71169055,1.4578964,8.0
-0.79454315,2.0621507,-2.5441566,1.4305353,1.0489483,-0.013476878,-1.1952612,-0.2829936,9.0
-2.632183,0.7291149,-1.1970763,-0.26367098,0.9373318,-0.53704756,0.36553615,-1.1436144,4.0
1.3640835,0.9540157,1.2717512,-1.0217998,0.77201355,-1.1229895,-0.20088762,-0.50287074,0.0
